lower_h,lower_s,lower_v,upper_h,upper_s,upper_v,avg_iou
13,179,148,28,254,250,0.0
13,179,148,28,254,251,0.01597222222222222
13,179,148,28,254,252,0.032784062771001786
13,179,148,28,254,253,0.05596820411190948
13,179,148,28,254,254,0.09129077558213758
13,179,148,28,254,255,0.167465868824805
13,179,148,28,254,256,0.167465868824805
13,179,148,28,255,250,0.02068355119825708
13,179,148,28,255,251,0.08534688117920451
13,179,148,28,255,252,0.12501301458772907
13,179,148,28,255,253,0.15834119735595203
13,179,148,28,255,254,0.16186476168156733
13,179,148,28,255,255,0.20171217332674765
13,179,148,28,255,256,0.20171217332674765
13,179,148,28,256,250,0.02068355119825708
13,179,148,28,256,251,0.08534688117920451
13,179,148,28,256,252,0.12501301458772907
13,179,148,28,256,253,0.15834119735595203
13,179,148,28,256,254,0.16186476168156733
13,179,148,28,256,255,0.20171217332674765
13,179,148,28,256,256,0.20171217332674765
13,179,148,29,250,250,0.0
13,179,148,29,250,251,0.0
13,179,148,29,250,252,0.004072565716401333
13,179,148,29,250,253,0.015454734202912577
13,179,148,29,250,254,0.0157416649692954
13,179,148,29,250,255,0.03906290164474528
13,179,148,29,250,256,0.03906290164474528
13,179,148,29,251,250,0.0
13,179,148,29,251,251,0.0
13,179,148,29,251,252,0.004072565716401333
13,179,148,29,251,253,0.02467054842202998
13,179,148,29,251,254,0.030728357226045444
13,179,148,29,251,255,0.09151024480458354
13,179,148,29,251,256,0.09151024480458354
13,179,148,29,252,250,0.0
13,179,148,29,252,251,0.0
13,179,148,29,252,252,0.0094687152906331
13,179,148,29,252,253,0.030879017801829077
13,179,148,29,252,254,0.03595049296922222
13,179,148,29,252,255,0.12835200466539756
13,179,148,29,252,256,0.12835200466539756
13,179,148,29,253,250,0.0
13,179,148,29,253,251,0.0
13,179,148,29,253,252,0.014932755581459307
13,179,148,29,253,253,0.03947040387560753
13,179,148,29,253,254,0.04676377186447167
13,179,148,29,253,255,0.1581648258162775
13,179,148,29,253,256,0.1581648258162775
13,179,148,29,254,250,0.0
13,179,148,29,254,251,0.01597222222222222
13,179,148,29,254,252,0.032784062771001786
13,179,148,29,254,253,0.061667292257806136
13,179,148,29,254,254,0.10048530445751754
13,179,148,29,254,255,0.17050538250261654
13,179,148,29,254,256,0.17050538250261654
13,179,148,29,255,250,0.02068355119825708
13,179,148,29,255,251,0.08534688117920451
13,179,148,29,255,252,0.12501301458772907
13,179,148,29,255,253,0.16404028550184868
13,179,148,29,255,254,0.17105929055694727
13,179,148,29,255,255,0.2290677964270516
13,179,148,29,255,256,0.2290677964270516
13,179,148,29,256,250,0.02068355119825708
13,179,148,29,256,251,0.08534688117920451
13,179,148,29,256,252,0.12501301458772907
13,179,148,29,256,253,0.16404028550184868
13,179,148,29,256,254,0.17105929055694727
13,179,148,29,256,255,0.2290677964270516
13,179,148,29,256,256,0.2290677964270516
13,179,148,30,250,250,0.0
13,179,148,30,250,251,0.01094224924012158
13,179,148,30,250,252,0.015622717692085225
13,179,148,30,250,253,0.027536801072213492
13,179,148,30,250,254,0.028811573783885065
13,179,148,30,250,255,0.06710241532255683
13,179,148,30,250,256,0.06710241532255683
13,179,148,30,251,250,0.0
13,179,148,30,251,251,0.01094224924012158
13,179,148,30,251,252,0.015622717692085225
13,179,148,30,251,253,0.03675261529133089
13,179,148,30,251,254,0.04379826604063511
13,179,148,30,251,255,0.11954975848239509
13,179,148,30,251,256,0.11954975848239509
13,179,148,30,252,250,0.0
13,179,148,30,252,251,0.01094224924012158
13,179,148,30,252,252,0.02101886726631699
13,179,148,30,252,253,0.04296108467112999
13,179,148,30,252,254,0.05190793977773285
13,179,148,30,252,255,0.1563915183432091
13,179,148,30,252,256,0.1563915183432091
13,179,148,30,253,250,0.0
13,179,148,30,253,251,0.01094224924012158
13,179,148,30,253,252,0.0264829075571432
13,179,148,30,253,253,0.051552470744908444
13,179,148,30,253,254,0.05922577794349902
13,179,148,30,253,255,0.18533047931171823
13,179,148,30,253,256,0.18533047931171823
13,179,148,30,254,250,0.0
13,179,148,30,254,251,0.026914471462343804
13,179,148,30,254,252,0.04433421474668568
13,179,148,30,254,253,0.07374935912710705
13,179,148,30,254,254,0.11294731053654487
13,179,148,30,254,255,0.19767103599805727
13,179,148,30,254,256,0.19767103599805727
13,179,148,30,255,250,0.02068355119825708
13,179,148,30,255,251,0.0962891304193261
13,179,148,30,255,252,0.13656316656341297
13,179,148,30,255,253,0.1761223523711496
13,179,148,30,255,254,0.1835212966359746
13,179,148,30,255,255,0.23191734049999996
13,179,148,30,255,256,0.23191734049999996
13,179,148,30,256,250,0.02068355119825708
13,179,148,30,256,251,0.0962891304193261
13,179,148,30,256,252,0.13656316656341297
13,179,148,30,256,253,0.1761223523711496
13,179,148,30,256,254,0.1835212966359746
13,179,148,30,256,255,0.23191734049999996
13,179,148,30,256,256,0.23191734049999996
13,179,148,31,250,250,0.0
13,179,148,31,250,251,0.01094224924012158
13,179,148,31,250,252,0.015622717692085225
13,179,148,31,250,253,0.027536801072213492
13,179,148,31,250,254,0.028811573783885065
13,179,148,31,250,255,0.06710241532255683
13,179,148,31,250,256,0.06710241532255683
13,179,148,31,251,250,0.0
13,179,148,31,251,251,0.01094224924012158
13,179,148,31,251,252,0.015622717692085225
13,179,148,31,251,253,0.03675261529133089
13,179,148,31,251,254,0.04379826604063511
13,179,148,31,251,255,0.11954975848239509
13,179,148,31,251,256,0.11954975848239509
13,179,148,31,252,250,0.0
13,179,148,31,252,251,0.01094224924012158
13,179,148,31,252,252,0.02101886726631699
13,179,148,31,252,253,0.04296108467112999
13,179,148,31,252,254,0.05190793977773285
13,179,148,31,252,255,0.1563915183432091
13,179,148,31,252,256,0.1563915183432091
13,179,148,31,253,250,0.0
13,179,148,31,253,251,0.01094224924012158
13,179,148,31,253,252,0.0264829075571432
13,179,148,31,253,253,0.051552470744908444
13,179,148,31,253,254,0.05922577794349902
13,179,148,31,253,255,0.18533047931171823
13,179,148,31,253,256,0.18533047931171823
13,179,148,31,254,250,0.0
13,179,148,31,254,251,0.026914471462343804
13,179,148,31,254,252,0.04433421474668568
13,179,148,31,254,253,0.07374935912710705
13,179,148,31,254,254,0.11294731053654487
13,179,148,31,254,255,0.19767103599805727
13,179,148,31,254,256,0.19767103599805727
13,179,148,31,255,250,0.02068355119825708
13,179,148,31,255,251,0.0962891304193261
13,179,148,31,255,252,0.13656316656341297
13,179,148,31,255,253,0.1761223523711496
13,179,148,31,255,254,0.1835212966359746
13,179,148,31,255,255,0.23191734049999996
13,179,148,31,255,256,0.23191734049999996
13,179,148,31,256,250,0.02068355119825708
13,179,148,31,256,251,0.0962891304193261
13,179,148,31,256,252,0.13656316656341297
13,179,148,31,256,253,0.1761223523711496
13,179,148,31,256,254,0.1835212966359746
13,179,148,31,256,255,0.23191734049999996
13,179,148,31,256,256,0.23191734049999996
13,179,148,32,250,250,0.0
13,179,148,32,250,251,0.01094224924012158
13,179,148,32,250,252,0.015622717692085225
13,179,148,32,250,253,0.027536801072213492
13,179,148,32,250,254,0.028811573783885065
13,179,148,32,250,255,0.06710241532255683
13,179,148,32,250,256,0.06710241532255683
13,179,148,32,251,250,0.0
13,179,148,32,251,251,0.01094224924012158
13,179,148,32,251,252,0.015622717692085225
13,179,148,32,251,253,0.03675261529133089
13,179,148,32,251,254,0.04379826604063511
13,179,148,32,251,255,0.11954975848239509
13,179,148,32,251,256,0.11954975848239509
13,179,148,32,252,250,0.0
13,179,148,32,252,251,0.01094224924012158
13,179,148,32,252,252,0.02101886726631699
13,179,148,32,252,253,0.04296108467112999
13,179,148,32,252,254,0.05190793977773285
13,179,148,32,252,255,0.1563915183432091
13,179,148,32,252,256,0.1563915183432091
13,179,148,32,253,250,0.0
13,179,148,32,253,251,0.01094224924012158
13,179,148,32,253,252,0.0264829075571432
13,179,148,32,253,253,0.051552470744908444
13,179,148,32,253,254,0.05922577794349902
13,179,148,32,253,255,0.18533047931171823
13,179,148,32,253,256,0.18533047931171823
13,179,148,32,254,250,0.0
13,179,148,32,254,251,0.026914471462343804
13,179,148,32,254,252,0.04433421474668568
13,179,148,32,254,253,0.07374935912710705
13,179,148,32,254,254,0.11294731053654487
13,179,148,32,254,255,0.19767103599805727
13,179,148,32,254,256,0.19767103599805727
13,179,148,32,255,250,0.02068355119825708
13,179,148,32,255,251,0.0962891304193261
13,179,148,32,255,252,0.13656316656341297
13,179,148,32,255,253,0.1761223523711496
13,179,148,32,255,254,0.1835212966359746
13,179,148,32,255,255,0.23191734049999996
13,179,148,32,255,256,0.23191734049999996
13,179,148,32,256,250,0.02068355119825708
13,179,148,32,256,251,0.0962891304193261
13,179,148,32,256,252,0.13656316656341297
13,179,148,32,256,253,0.1761223523711496
13,179,148,32,256,254,0.1835212966359746
13,179,148,32,256,255,0.23191734049999996
13,179,148,32,256,256,0.23191734049999996
13,179,149,28,250,250,0.0
13,179,149,28,250,251,0.0
13,179,149,28,250,252,0.003998519067012218
13,179,149,28,250,253,0.009650746637048006
13,179,149,28,250,254,0.00993459212637295
13,179,149,28,250,255,0.03463075110723188
13,179,149,28,250,256,0.03463075110723188
13,179,149,28,251,250,0.0
13,179,149,28,251,251,0.0
13,179,149,28,251,252,0.003998519067012218
13,179,149,28,251,253,0.01886347557910753
13,179,149,28,251,254,0.024921284383122994
13,179,149,28,251,255,0.08705341205060708
13,179,149,28,251,256,0.08705341205060708
13,179,149,28,252,250,0.0
13,179,149,28,252,251,0.0
13,179,149,28,252,252,0.009366901147723065
13,179,149,28,252,253,0.02517992965593242
13,179,149,28,252,254,0.030251404823325556
13,179,149,28,252,255,0.1253805306759485
13,179,149,28,252,256,0.1253805306759485
13,179,149,28,253,250,0.0
13,179,149,28,253,251,0.0
13,179,149,28,253,252,0.014821685607375634
13,179,149,28,253,253,0.03377131572971087
13,179,149,28,253,254,0.037569242989091735
13,179,149,28,253,255,0.15644715121892572
13,179,149,28,253,256,0.15644715121892572
13,179,149,28,254,250,0.0
13,179,149,28,254,251,0.017471666872351802
13,179,149,28,254,252,0.03267299279691812
13,179,149,28,254,253,0.05596820411190948
13,179,149,28,254,254,0.09129077558213758
13,179,149,28,254,255,0.16801608323248546
13,179,149,28,254,256,0.16801608323248546
13,179,149,28,255,250,0.021429605717625803
13,179,149,28,255,251,0.08550742371600242
13,179,149,28,255,252,0.1257590691070978
13,179,149,28,255,253,0.15921159429521553
13,179,149,28,255,254,0.16257786884466627
13,179,149,28,255,255,0.20258257026601117
13,179,149,28,255,256,0.20258257026601117
13,179,149,28,256,250,0.021429605717625803
13,179,149,28,256,251,0.08550742371600242
13,179,149,28,256,252,0.1257590691070978
13,179,149,28,256,253,0.15921159429521553
13,179,149,28,256,254,0.16257786884466627
13,179,149,28,256,255,0.20258257026601117
13,179,149,28,256,256,0.20258257026601117
13,179,149,29,250,250,0.0
13,179,149,29,250,251,0.0
13,179,149,29,250,252,0.003998519067012218
13,179,149,29,250,253,0.009650746637048006
13,179,149,29,250,254,0.00993459212637295
13,179,149,29,250,255,0.03892406417714069
13,179,149,29,250,256,0.03892406417714069
13,179,149,29,251,250,0.0
13,179,149,29,251,251,0.0
13,179,149,29,251,252,0.003998519067012218
13,179,149,29,251,253,0.01886347557910753
13,179,149,29,251,254,0.024921284383122994
13,179,149,29,251,255,0.0913467251205159
13,179,149,29,251,256,0.0913467251205159
13,179,149,29,252,250,0.0
13,179,149,29,252,251,0.0
13,179,149,29,252,252,0.009366901147723065
13,179,149,29,252,253,0.02517992965593242
13,179,149,29,252,254,0.030251404823325556
13,179,149,29,252,255,0.12967384374585733
13,179,149,29,252,256,0.12967384374585733
13,179,149,29,253,250,0.0
13,179,149,29,253,251,0.0
13,179,149,29,253,252,0.014821685607375634
13,179,149,29,253,253,0.03377131572971087
13,179,149,29,253,254,0.04676377186447167
13,179,149,29,253,255,0.15948666489673727
13,179,149,29,253,256,0.15948666489673727
13,179,149,29,254,250,0.0
13,179,149,29,254,251,0.017471666872351802
13,179,149,29,254,252,0.03267299279691812
13,179,149,29,254,253,0.05596820411190948
13,179,149,29,254,254,0.10048530445751754
13,179,149,29,254,255,0.171055596910297
13,179,149,29,254,256,0.171055596910297
13,179,149,29,255,250,0.021429605717625803
13,179,149,29,255,251,0.08550742371600242
13,179,149,29,255,252,0.1257590691070978
13,179,149,29,255,253,0.15921159429521553
13,179,149,29,255,254,0.1717723977200462
13,179,149,29,255,255,0.2299381933663151
13,179,149,29,255,256,0.2299381933663151
13,179,149,29,256,250,0.021429605717625803
13,179,149,29,256,251,0.08550742371600242
13,179,149,29,256,252,0.1257590691070978
13,179,149,29,256,253,0.15921159429521553
13,179,149,29,256,254,0.1717723977200462
13,179,149,29,256,255,0.2299381933663151
13,179,149,29,256,256,0.2299381933663151
13,179,149,30,250,250,0.0
13,179,149,30,250,251,0.01094224924012158
13,179,149,30,250,252,0.015548671042696107
13,179,149,30,250,253,0.02743190165224558
13,179,149,30,250,254,0.02870358908685927
13,179,149,30,250,255,0.06696357785495224
13,179,149,30,250,256,0.06696357785495224
13,179,149,30,251,250,0.0
13,179,149,30,251,251,0.01094224924012158
13,179,149,30,251,252,0.015548671042696107
13,179,149,30,251,253,0.0366446305943051
13,179,149,30,251,254,0.04369028134360932
13,179,149,30,251,255,0.11938623879832747
13,179,149,30,251,256,0.11938623879832747
13,179,149,30,252,250,0.0
13,179,149,30,252,251,0.01094224924012158
13,179,149,30,252,252,0.020917053123406956
13,179,149,30,252,253,0.04296108467112999
13,179,149,30,252,254,0.05190793977773285
13,179,149,30,252,255,0.15771335742366888
13,179,149,30,252,256,0.15771335742366888
13,179,149,30,253,250,0.0
13,179,149,30,253,251,0.01094224924012158
13,179,149,30,253,252,0.026371837583059526
13,179,149,30,253,253,0.051552470744908444
13,179,149,30,253,254,0.05922577794349902
13,179,149,30,253,255,0.186652318392178
13,179,149,30,253,256,0.186652318392178
13,179,149,30,254,250,0.0
13,179,149,30,254,251,0.028413916112473382
13,179,149,30,254,252,0.044223144772602016
13,179,149,30,254,253,0.07374935912710705
13,179,149,30,254,254,0.11294731053654487
13,179,149,30,254,255,0.19822125040573774
13,179,149,30,254,256,0.19822125040573774
13,179,149,30,255,250,0.021429605717625803
13,179,149,30,255,251,0.09644967295612401
13,179,149,30,255,252,0.1373092210827817
13,179,149,30,255,253,0.17699274931041312
13,179,149,30,255,254,0.18423440379907358
13,179,149,30,255,255,0.23278773743926345
13,179,149,30,255,256,0.23278773743926345
13,179,149,30,256,250,0.021429605717625803
13,179,149,30,256,251,0.09644967295612401
13,179,149,30,256,252,0.1373092210827817
13,179,149,30,256,253,0.17699274931041312
13,179,149,30,256,254,0.18423440379907358
13,179,149,30,256,255,0.23278773743926345
13,179,149,30,256,256,0.23278773743926345
13,179,149,31,250,250,0.0
13,179,149,31,250,251,0.01094224924012158
13,179,149,31,250,252,0.015548671042696107
13,179,149,31,250,253,0.02743190165224558
13,179,149,31,250,254,0.02870358908685927
13,179,149,31,250,255,0.06696357785495224
13,179,149,31,250,256,0.06696357785495224
13,179,149,31,251,250,0.0
13,179,149,31,251,251,0.01094224924012158
13,179,149,31,251,252,0.015548671042696107
13,179,149,31,251,253,0.0366446305943051
13,179,149,31,251,254,0.04369028134360932
13,179,149,31,251,255,0.11938623879832747
13,179,149,31,251,256,0.11938623879832747
13,179,149,31,252,250,0.0
13,179,149,31,252,251,0.01094224924012158
13,179,149,31,252,252,0.020917053123406956
13,179,149,31,252,253,0.04296108467112999
13,179,149,31,252,254,0.05190793977773285
13,179,149,31,252,255,0.15771335742366888
13,179,149,31,252,256,0.15771335742366888
13,179,149,31,253,250,0.0
13,179,149,31,253,251,0.01094224924012158
13,179,149,31,253,252,0.026371837583059526
13,179,149,31,253,253,0.051552470744908444
13,179,149,31,253,254,0.05922577794349902
13,179,149,31,253,255,0.186652318392178
13,179,149,31,253,256,0.186652318392178
13,179,149,31,254,250,0.0
13,179,149,31,254,251,0.028413916112473382
13,179,149,31,254,252,0.044223144772602016
13,179,149,31,254,253,0.07374935912710705
13,179,149,31,254,254,0.11294731053654487
13,179,149,31,254,255,0.19822125040573774
13,179,149,31,254,256,0.19822125040573774
13,179,149,31,255,250,0.021429605717625803
13,179,149,31,255,251,0.09644967295612401
13,179,149,31,255,252,0.1373092210827817
13,179,149,31,255,253,0.17699274931041312
13,179,149,31,255,254,0.18423440379907358
13,179,149,31,255,255,0.23278773743926345
13,179,149,31,255,256,0.23278773743926345
13,179,149,31,256,250,0.021429605717625803
13,179,149,31,256,251,0.09644967295612401
13,179,149,31,256,252,0.1373092210827817
13,179,149,31,256,253,0.17699274931041312
13,179,149,31,256,254,0.18423440379907358
13,179,149,31,256,255,0.23278773743926345
13,179,149,31,256,256,0.23278773743926345
13,179,149,32,250,250,0.0
13,179,149,32,250,251,0.01094224924012158
13,179,149,32,250,252,0.015548671042696107
13,179,149,32,250,253,0.02743190165224558
13,179,149,32,250,254,0.02870358908685927
13,179,149,32,250,255,0.06696357785495224
13,179,149,32,250,256,0.06696357785495224
13,179,149,32,251,250,0.0
13,179,149,32,251,251,0.01094224924012158
13,179,149,32,251,252,0.015548671042696107
13,179,149,32,251,253,0.0366446305943051
13,179,149,32,251,254,0.04369028134360932
13,179,149,32,251,255,0.11938623879832747
13,179,149,32,251,256,0.11938623879832747
13,179,149,32,252,250,0.0
13,179,149,32,252,251,0.01094224924012158
13,179,149,32,252,252,0.020917053123406956
13,179,149,32,252,253,0.04296108467112999
13,179,149,32,252,254,0.05190793977773285
13,179,149,32,252,255,0.15771335742366888
13,179,149,32,252,256,0.15771335742366888
13,179,149,32,253,250,0.0
13,179,149,32,253,251,0.01094224924012158
13,179,149,32,253,252,0.026371837583059526
13,179,149,32,253,253,0.051552470744908444
13,179,149,32,253,254,0.05922577794349902
13,179,149,32,253,255,0.186652318392178
13,179,149,32,253,256,0.186652318392178
13,179,149,32,254,250,0.0
13,179,149,32,254,251,0.028413916112473382
13,179,149,32,254,252,0.044223144772602016
13,179,149,32,254,253,0.07374935912710705
13,179,149,32,254,254,0.11294731053654487
13,179,149,32,254,255,0.19822125040573774
13,179,149,32,254,256,0.19822125040573774
13,179,149,32,255,250,0.021429605717625803
13,179,149,32,255,251,0.09644967295612401
13,179,149,32,255,252,0.1373092210827817
13,179,149,32,255,253,0.17699274931041312
13,179,149,32,255,254,0.18423440379907358
13,179,149,32,255,255,0.23278773743926345
13,179,149,32,255,256,0.23278773743926345
13,179,149,32,256,250,0.021429605717625803
13,179,149,32,256,251,0.09644967295612401
13,179,149,32,256,252,0.1373092210827817
13,179,149,32,256,253,0.17699274931041312
13,179,149,32,256,254,0.18423440379907358
13,179,149,32,256,255,0.23278773743926345
13,179,149,32,256,256,0.23278773743926345
13,179,150,28,250,250,0.0
13,179,150,28,250,251,0.0
13,179,150,28,250,252,0.0032580525731210662
13,179,150,28,250,253,0.0034061458718992964
13,179,150,28,250,254,0.003554239170677527
13,179,150,28,250,255,0.02407910356928297
13,179,150,28,250,256,0.02407910356928297
13,179,150,28,251,250,0.0
13,179,150,28,251,251,0.00039869517941283075
13,179,150,28,251,252,0.003689920173990841
13,179,150,28,251,253,0.012914990224281882
13,179,150,28,251,254,0.018972799028297346
13,179,150,28,251,255,0.07616565633377347
13,179,150,28,251,256,0.07616565633377347
13,179,150,28,252,250,0.0
13,179,150,28,252,251,0.002008431495241785
13,179,150,28,252,252,0.009838029439581002
13,179,150,28,252,253,0.02531469589991337
13,179,150,28,252,254,0.030386171067306504
13,179,150,28,252,255,0.1253805306759485
13,179,150,28,252,256,0.1253805306759485
13,179,150,28,253,250,0.0
13,179,150,28,253,251,0.0021231409733529563
13,179,150,28,253,252,0.015413544527535072
13,179,150,28,253,253,0.03402681260199332
13,179,150,28,253,254,0.037824739861374176
13,179,150,28,253,255,0.15644715121892572
13,179,150,28,253,256,0.15644715121892572
13,179,150,28,254,250,0.0
13,179,150,28,254,251,0.01802131654618606
13,179,150,28,254,252,0.03326485171707756
13,179,150,28,254,253,0.05621933264590782
13,179,150,28,254,254,0.09194823031394382
13,179,150,28,254,255,0.16801608323248546
13,179,150,28,254,256,0.16801608323248546
13,179,150,28,255,250,0.021980119934201726
13,179,150,28,255,251,0.08605707338983669
13,179,150,28,255,252,0.12635092802725725
13,179,150,28,255,253,0.1593098309892698
13,179,150,28,255,254,0.16257786884466627
13,179,150,28,255,255,0.20258257026601117
13,179,150,28,255,256,0.20258257026601117
13,179,150,28,256,250,0.021980119934201726
13,179,150,28,256,251,0.08605707338983669
13,179,150,28,256,252,0.12635092802725725
13,179,150,28,256,253,0.1593098309892698
13,179,150,28,256,254,0.16257786884466627
13,179,150,28,256,255,0.20258257026601117
13,179,150,28,256,256,0.20258257026601117
13,179,150,29,250,250,0.0
13,179,150,29,250,251,0.0
13,179,150,29,250,252,0.0032580525731210662
13,179,150,29,250,253,0.0034061458718992964
13,179,150,29,250,254,0.003554239170677527
13,179,150,29,250,255,0.028372416639191784
13,179,150,29,250,256,0.028372416639191784
13,179,150,29,251,250,0.0
13,179,150,29,251,251,0.00039869517941283075
13,179,150,29,251,252,0.003689920173990841
13,179,150,29,251,253,0.012914990224281882
13,179,150,29,251,254,0.018972799028297346
13,179,150,29,251,255,0.08045896940368229
13,179,150,29,251,256,0.08045896940368229
13,179,150,29,252,250,0.0
13,179,150,29,252,251,0.002008431495241785
13,179,150,29,252,252,0.009838029439581002
13,179,150,29,252,253,0.02531469589991337
13,179,150,29,252,254,0.030386171067306504
13,179,150,29,252,255,0.12967384374585733
13,179,150,29,252,256,0.12967384374585733
13,179,150,29,253,250,0.0
13,179,150,29,253,251,0.0021231409733529563
13,179,150,29,253,252,0.015413544527535072
13,179,150,29,253,253,0.03402681260199332
13,179,150,29,253,254,0.04701926873675412
13,179,150,29,253,255,0.15948666489673727
13,179,150,29,253,256,0.15948666489673727
13,179,150,29,254,250,0.0
13,179,150,29,254,251,0.01802131654618606
13,179,150,29,254,252,0.03326485171707756
13,179,150,29,254,253,0.05621933264590782
13,179,150,29,254,254,0.10114275918932378
13,179,150,29,254,255,0.171055596910297
13,179,150,29,254,256,0.171055596910297
13,179,150,29,255,250,0.021980119934201726
13,179,150,29,255,251,0.08605707338983669
13,179,150,29,255,252,0.12635092802725725
13,179,150,29,255,253,0.1593098309892698
13,179,150,29,255,254,0.1717723977200462
13,179,150,29,255,255,0.2299381933663151
13,179,150,29,255,256,0.2299381933663151
13,179,150,29,256,250,0.021980119934201726
13,179,150,29,256,251,0.08605707338983669
13,179,150,29,256,252,0.12635092802725725
13,179,150,29,256,253,0.1593098309892698
13,179,150,29,256,254,0.1717723977200462
13,179,150,29,256,255,0.2299381933663151
13,179,150,29,256,256,0.2299381933663151
13,179,150,30,250,250,0.0
13,179,150,30,250,251,0.01094224924012158
13,179,150,30,250,252,0.014808204548804956
13,179,150,30,250,253,0.021187300887096867
13,179,150,30,250,254,0.022323236131163847
13,179,150,30,250,255,0.05641193031700333
13,179,150,30,250,256,0.05641193031700333
13,179,150,30,251,250,0.0
13,179,150,30,251,251,0.011340944419534411
13,179,150,30,251,252,0.015240072149674733
13,179,150,30,251,253,0.03069614523947945
13,179,150,30,251,254,0.03774179598878367
13,179,150,30,251,255,0.10849848308149386
13,179,150,30,251,256,0.10849848308149386
13,179,150,30,252,250,0.0
13,179,150,30,252,251,0.012950680735363365
13,179,150,30,252,252,0.02138818141526489
13,179,150,30,252,253,0.043095850915110936
13,179,150,30,252,254,0.052042706021713805
13,179,150,30,252,255,0.15771335742366888
13,179,150,30,252,256,0.15771335742366888
13,179,150,30,253,250,0.0
13,179,150,30,253,251,0.013065390213474536
13,179,150,30,253,252,0.026963696503218965
13,179,150,30,253,253,0.0518079676171909
13,179,150,30,253,254,0.05948127481578147
13,179,150,30,253,255,0.186652318392178
13,179,150,30,253,256,0.186652318392178
13,179,150,30,254,250,0.0
13,179,150,30,254,251,0.028963565786307637
13,179,150,30,254,252,0.04481500369276145
13,179,150,30,254,253,0.07400048766110538
13,179,150,30,254,254,0.11360476526835113
13,179,150,30,254,255,0.19822125040573774
13,179,150,30,254,256,0.19822125040573774
13,179,150,30,255,250,0.021980119934201726
13,179,150,30,255,251,0.09699932262995828
13,179,150,30,255,252,0.13790108000294116
13,179,150,30,255,253,0.17709098600446735
13,179,150,30,255,254,0.18423440379907358
13,179,150,30,255,255,0.23278773743926345
13,179,150,30,255,256,0.23278773743926345
13,179,150,30,256,250,0.021980119934201726
13,179,150,30,256,251,0.09699932262995828
13,179,150,30,256,252,0.13790108000294116
13,179,150,30,256,253,0.17709098600446735
13,179,150,30,256,254,0.18423440379907358
13,179,150,30,256,255,0.23278773743926345
13,179,150,30,256,256,0.23278773743926345
13,179,150,31,250,250,0.0
13,179,150,31,250,251,0.01094224924012158
13,179,150,31,250,252,0.014808204548804956
13,179,150,31,250,253,0.021187300887096867
13,179,150,31,250,254,0.022323236131163847
13,179,150,31,250,255,0.05641193031700333
13,179,150,31,250,256,0.05641193031700333
13,179,150,31,251,250,0.0
13,179,150,31,251,251,0.011340944419534411
13,179,150,31,251,252,0.015240072149674733
13,179,150,31,251,253,0.03069614523947945
13,179,150,31,251,254,0.03774179598878367
13,179,150,31,251,255,0.10849848308149386
13,179,150,31,251,256,0.10849848308149386
13,179,150,31,252,250,0.0
13,179,150,31,252,251,0.012950680735363365
13,179,150,31,252,252,0.02138818141526489
13,179,150,31,252,253,0.043095850915110936
13,179,150,31,252,254,0.052042706021713805
13,179,150,31,252,255,0.15771335742366888
13,179,150,31,252,256,0.15771335742366888
13,179,150,31,253,250,0.0
13,179,150,31,253,251,0.013065390213474536
13,179,150,31,253,252,0.026963696503218965
13,179,150,31,253,253,0.0518079676171909
13,179,150,31,253,254,0.05948127481578147
13,179,150,31,253,255,0.186652318392178
13,179,150,31,253,256,0.186652318392178
13,179,150,31,254,250,0.0
13,179,150,31,254,251,0.028963565786307637
13,179,150,31,254,252,0.04481500369276145
13,179,150,31,254,253,0.07400048766110538
13,179,150,31,254,254,0.11360476526835113
13,179,150,31,254,255,0.19822125040573774
13,179,150,31,254,256,0.19822125040573774
13,179,150,31,255,250,0.021980119934201726
13,179,150,31,255,251,0.09699932262995828
13,179,150,31,255,252,0.13790108000294116
13,179,150,31,255,253,0.17709098600446735
13,179,150,31,255,254,0.18423440379907358
13,179,150,31,255,255,0.23278773743926345
13,179,150,31,255,256,0.23278773743926345
13,179,150,31,256,250,0.021980119934201726
13,179,150,31,256,251,0.09699932262995828
13,179,150,31,256,252,0.13790108000294116
13,179,150,31,256,253,0.17709098600446735
13,179,150,31,256,254,0.18423440379907358
13,179,150,31,256,255,0.23278773743926345
13,179,150,31,256,256,0.23278773743926345
13,179,150,32,250,250,0.0
13,179,150,32,250,251,0.01094224924012158
13,179,150,32,250,252,0.014808204548804956
13,179,150,32,250,253,0.021187300887096867
13,179,150,32,250,254,0.022323236131163847
13,179,150,32,250,255,0.05641193031700333
13,179,150,32,250,256,0.05641193031700333
13,179,150,32,251,250,0.0
13,179,150,32,251,251,0.011340944419534411
13,179,150,32,251,252,0.015240072149674733
13,179,150,32,251,253,0.03069614523947945
13,179,150,32,251,254,0.03774179598878367
13,179,150,32,251,255,0.10849848308149386
13,179,150,32,251,256,0.10849848308149386
13,179,150,32,252,250,0.0
13,179,150,32,252,251,0.012950680735363365
13,179,150,32,252,252,0.02138818141526489
13,179,150,32,252,253,0.043095850915110936
13,179,150,32,252,254,0.052042706021713805
13,179,150,32,252,255,0.15771335742366888
13,179,150,32,252,256,0.15771335742366888
13,179,150,32,253,250,0.0
13,179,150,32,253,251,0.013065390213474536
13,179,150,32,253,252,0.026963696503218965
13,179,150,32,253,253,0.0518079676171909
13,179,150,32,253,254,0.05948127481578147
13,179,150,32,253,255,0.186652318392178
